DATUM,STATIONS_ID,MESS_DATUM,QN_8,   P,  P0,eor,P,P0
2025-01-04 13:00:00,4928.0,2025010413.0,1,1020.7,981.2,eor,,
2025-01-04 14:00:00,4928.0,2025010414.0,1,1019.8,980.4,eor,,
2025-01-04 15:00:00,4928.0,2025010415.0,1,1019.4,979.9,eor,,
2025-01-04 16:00:00,4928.0,2025010416.0,1,1018.8,979.3,eor,,
2025-01-04 17:00:00,4928.0,2025010417.0,1,1018.6,979.1,eor,,
2025-01-04 18:00:00,4928.0,2025010418.0,1,1017.9,978.4,eor,,
2025-01-04 19:00:00,4928.0,2025010419.0,1,1017.5,977.9,eor,,
2025-01-04 20:00:00,4928.0,2025010420.0,1,1016.8,977.3,eor,,
2025-01-04 21:00:00,4928.0,2025010421.0,1,1015.9,976.4,eor,,
2025-01-04 22:00:00,4928.0,2025010422.0,1,1015.5,976.1,eor,,
2025-01-04 23:00:00,4928.0,2025010423.0,1,1014.6,975.2,eor,,
2025-01-05 00:00:00,4928.0,2025010500.0,1,1013.6,974.2,eor,,
2025-01-05 01:00:00,4928.0,2025010501.0,1,1012.5,973.1,eor,,
2025-01-05 02:00:00,4928.0,2025010502.0,1,1010.7,971.4,eor,,
2025-01-05 03:00:00,4928.0,2025010503.0,1,1009.3,970.1,eor,,
2025-01-05 04:00:00,4928.0,2025010504.0,1,1008.1,969.0,eor,,
2025-01-05 05:00:00,4928.0,2025010505.0,1,1007.0,968.0,eor,,
2025-01-05 06:00:00,4928.0,2025010506.0,1,1006.2,967.3,eor,,
2025-01-05 07:00:00,4928.0,2025010507.0,1,1005.3,966.6,eor,,
2025-01-05 08:00:00,4928.0,2025010508.0,1,1004.6,966.2,eor,,
2025-01-05 09:00:00,4928.0,2025010509.0,1,1004.2,966.0,eor,,
2025-01-05 10:00:00,4928.0,2025010510.0,1,1004.1,966.2,eor,,
2025-01-05 11:00:00,4928.0,2025010511.0,1,1003.3,965.9,eor,,
2025-01-05 12:00:00,4928.0,2025010512.0,1,1002.7,965.4,eor,,
2025-01-05 13:00:00,4928.0,2025010513.0,1,1001.9,964.8,eor,,
2025-01-05 14:00:00,4928.0,2025010514.0,1,1001.5,964.5,eor,,
2025-01-05 15:00:00,4928.0,2025010515.0,1,1001.2,964.2,eor,,
2025-01-05 16:00:00,4928.0,2025010516.0,1,1001.1,964.0,eor,,
2025-01-05 17:00:00,4928.0,2025010517.0,1,1000.4,963.4,eor,,
2025-01-05 18:00:00,4928.0,2025010518.0,1,1000.6,963.4,eor,,
2025-01-05 19:00:00,4928.0,2025010519.0,1,1000.0,962.9,eor,,
2025-01-05 20:00:00,4928.0,2025010520.0,1,999.8,962.7,eor,,
2025-01-05 21:00:00,4928.0,2025010521.0,1,999.4,962.3,eor,,
2025-01-05 22:00:00,4928.0,2025010522.0,1,999.6,962.3,eor,,
2025-01-05 23:00:00,4928.0,2025010523.0,1,999.7,962.2,eor,,
2025-01-06 00:00:00,4928.0,2025010600.0,1,999.3,961.7,eor,,
2025-01-06 01:00:00,4928.0,2025010601.0,1,999.1,961.4,eor,,
2025-01-06 02:00:00,4928.0,2025010602.0,1,998.9,961.2,eor,,
2025-01-06 03:00:00,4928.0,2025010603.0,1,998.2,960.7,eor,,
2025-01-06 04:00:00,4928.0,2025010604.0,1,998.5,960.7,eor,,
2025-01-06 05:00:00,4928.0,2025010605.0,1,997.8,960.1,eor,,
2025-01-06 06:00:00,4928.0,2025010606.0,1,997.8,960.1,eor,,
2025-01-06 07:00:00,4928.0,2025010607.0,1,997.7,960.0,eor,,
2025-01-06 08:00:00,4928.0,2025010608.0,1,997.6,959.8,eor,,
2025-01-06 09:00:00,4928.0,2025010609.0,1,997.4,959.7,eor,,
2025-01-06 10:00:00,4928.0,2025010610.0,1,997.0,959.4,eor,,
2025-01-06 11:00:00,4928.0,2025010611.0,1,996.5,959.1,eor,,
2025-01-06 12:00:00,4928.0,2025010612.0,1,994.8,958.2,eor,,
2025-01-06 13:00:00,4928.0,2025010613.0,1,994.0,957.5,eor,,
2025-01-06 14:00:00,4928.0,2025010614.0,1,994.0,957.5,eor,,
2025-01-06 15:00:00,4928.0,2025010615.0,1,994.1,957.5,eor,,
2025-01-06 16:00:00,4928.0,2025010616.0,1,995.4,958.7,eor,,
2025-01-06 17:00:00,4928.0,2025010617.0,1,996.6,959.7,eor,,
2025-01-06 18:00:00,4928.0,2025010618.0,1,998.8,961.5,eor,,
2025-01-06 19:00:00,4928.0,2025010619.0,1,999.8,962.4,eor,,
2025-01-06 20:00:00,4928.0,2025010620.0,1,1000.4,962.9,eor,,
2025-01-06 21:00:00,4928.0,2025010621.0,1,1001.8,964.0,eor,,
2025-01-06 22:00:00,4928.0,2025010622.0,1,1002.6,964.8,eor,,
2025-01-06 23:00:00,4928.0,2025010623.0,1,1003.4,965.5,eor,,
2025-01-07 00:00:00,4928.0,2025010700.0,1,1003.8,965.8,eor,,
2025-01-07 01:00:00,4928.0,2025010701.0,1,1004.0,966.0,eor,,
2025-01-07 02:00:00,4928.0,2025010702.0,1,1004.2,966.3,eor,,
2025-01-07 03:00:00,4928.0,2025010703.0,1,1004.1,966.1,eor,,
2025-01-07 04:00:00,4928.0,2025010704.0,1,1004.3,966.3,eor,,
2025-01-07 05:00:00,4928.0,2025010705.0,1,1004.4,966.3,eor,,
2025-01-07 06:00:00,4928.0,2025010706.0,1,1004.4,966.2,eor,,
2025-01-07 07:00:00,4928.0,2025010707.0,1,1004.6,966.5,eor,,
2025-01-07 08:00:00,4928.0,2025010708.0,1,1005.8,967.6,eor,,
2025-01-07 09:00:00,4928.0,2025010709.0,1,1005.9,967.6,eor,,
2025-01-07 10:00:00,4928.0,2025010710.0,1,1006.0,967.8,eor,,
2025-01-07 11:00:00,4928.0,2025010711.0,1,1005.8,967.7,eor,,
2025-01-07 12:00:00,4928.0,2025010712.0,1,1006.2,968.0,eor,,
2025-01-07 13:00:00,4928.0,2025010713.0,1,1006.2,968.2,eor,,
2025-01-07 14:00:00,4928.0,2025010714.0,1,1006.6,968.6,eor,,
2025-01-07 15:00:00,4928.0,2025010715.0,1,1007.0,968.9,eor,,
2025-01-07 16:00:00,4928.0,2025010716.0,1,1007.3,969.0,eor,,
2025-01-07 17:00:00,4928.0,2025010717.0,1,1007.8,969.4,eor,,
2025-01-07 18:00:00,4928.0,2025010718.0,1,1008.0,969.6,eor,,
2025-01-07 19:00:00,4928.0,2025010719.0,1,1008.5,970.0,eor,,
2025-01-07 20:00:00,4928.0,2025010720.0,1,1008.6,970.1,eor,,
2025-01-07 21:00:00,4928.0,2025010721.0,1,1008.5,970.0,eor,,
2025-01-07 22:00:00,4928.0,2025010722.0,1,1008.1,969.5,eor,,
2025-01-07 23:00:00,4928.0,2025010723.0,1,1007.6,969.1,eor,,
2025-01-08 00:00:00,4928.0,2025010800.0,1,1007.4,968.9,eor,,
2025-01-08 01:00:00,4928.0,2025010801.0,1,1007.0,968.5,eor,,
2025-01-08 02:00:00,4928.0,2025010802.0,1,1006.9,968.3,eor,,
2025-01-08 03:00:00,4928.0,2025010803.0,1,1006.9,968.3,eor,,
2025-01-08 04:00:00,4928.0,2025010804.0,1,1007.0,968.4,eor,,
2025-01-08 05:00:00,4928.0,2025010805.0,1,1007.6,968.9,eor,,
2025-01-08 06:00:00,4928.0,2025010806.0,1,1008.0,969.3,eor,,
2025-01-08 07:00:00,4928.0,2025010807.0,1,1008.4,969.7,eor,,
2025-01-08 08:00:00,4928.0,2025010808.0,1,1008.9,970.2,eor,,
2025-01-08 09:00:00,4928.0,2025010809.0,1,1009.0,970.3,eor,,
2025-01-08 10:00:00,4928.0,2025010810.0,1,1009.0,970.4,eor,,
2025-01-08 11:00:00,4928.0,2025010811.0,1,1008.7,970.1,eor,,
2025-01-08 12:00:00,4928.0,2025010812.0,1,1008.2,969.5,eor,,
2025-01-08 13:00:00,4928.0,2025010813.0,1,1007.6,968.8,eor,,
2025-01-08 14:00:00,4928.0,2025010814.0,1,1007.2,968.3,eor,,
2025-01-08 15:00:00,4928.0,2025010815.0,1,1006.8,968.0,eor,,
2025-01-08 16:00:00,4928.0,2025010816.0,1,1005.7,967.0,eor,,
2025-01-08 17:00:00,4928.0,2025010817.0,1,1004.8,966.2,eor,,
2025-01-08 18:00:00,4928.0,2025010818.0,1,1004.2,965.6,eor,,
2025-01-08 19:00:00,4928.0,2025010819.0,1,1003.8,965.2,eor,,
2025-01-08 20:00:00,4928.0,2025010820.0,1,1002.9,964.4,eor,,
2025-01-08 21:00:00,4928.0,2025010821.0,1,1002.3,963.9,eor,,
2025-01-08 22:00:00,4928.0,2025010822.0,1,1001.9,963.6,eor,,
2025-01-08 23:00:00,4928.0,2025010823.0,1,1002.0,963.8,eor,,
2025-01-09 00:00:00,4928.0,2025010900.0,1,1002.4,964.2,eor,,
2025-01-09 01:00:00,4928.0,2025010901.0,1,1002.0,964.3,eor,,
2025-01-09 02:00:00,4928.0,2025010902.0,1,1001.9,964.4,eor,,
2025-01-09 03:00:00,4928.0,2025010903.0,1,1002.2,964.6,eor,,
2025-01-09 04:00:00,4928.0,2025010904.0,1,1001.9,964.2,eor,,
2025-01-09 05:00:00,4928.0,2025010905.0,1,1001.2,963.6,eor,,
2025-01-09 06:00:00,4928.0,2025010906.0,1,1000.9,963.2,eor,,
2025-01-09 07:00:00,4928.0,2025010907.0,1,1000.4,962.7,eor,,
2025-01-09 08:00:00,4928.0,2025010908.0,1,1000.0,962.4,eor,,
2025-01-09 09:00:00,4928.0,2025010909.0,1,999.4,962.0,eor,,
2025-01-09 10:00:00,4928.0,2025010910.0,1,998.8,961.6,eor,,
2025-01-09 11:00:00,4928.0,2025010911.0,1,997.7,960.8,eor,,
2025-01-09 12:00:00,4928.0,2025010912.0,1,996.8,960.0,eor,,
2025-01-09 13:00:00,4928.0,2025010913.0,1,996.2,959.3,eor,,
2025-01-09 14:00:00,4928.0,2025010914.0,1,996.1,959.3,eor,,
2025-01-09 15:00:00,4928.0,2025010915.0,1,996.2,959.3,eor,,
2025-01-09 16:00:00,4928.0,2025010916.0,1,1001.5,963.2,eor,,
2025-01-09 17:00:00,4928.0,2025010917.0,1,1006.1,967.4,eor,,
2025-01-09 18:00:00,4928.0,2025010918.0,1,1009.6,970.8,eor,,
2025-01-09 19:00:00,4928.0,2025010919.0,1,1011.7,972.8,eor,,
2025-01-09 20:00:00,4928.0,2025010920.0,1,1013.4,974.5,eor,,
2025-01-09 21:00:00,4928.0,2025010921.0,1,1015.7,976.6,eor,,
2025-01-09 22:00:00,4928.0,2025010922.0,1,1017.3,978.1,eor,,
2025-01-09 23:00:00,4928.0,2025010923.0,1,1018.6,979.4,eor,,
2025-01-10 00:00:00,4928.0,2025011000.0,1,1019.6,980.3,eor,,
2025-01-10 01:00:00,4928.0,2025011001.0,1,1019.5,980.3,eor,,
2025-01-10 02:00:00,4928.0,2025011002.0,1,1019.6,980.4,eor,,
2025-01-10 03:00:00,4928.0,2025011003.0,1,1019.2,980.0,eor,,
2025-01-10 04:00:00,4928.0,2025011004.0,1,1019.3,980.0,eor,,
2025-01-10 05:00:00,4928.0,2025011005.0,1,1019.7,980.3,eor,,
2025-01-10 06:00:00,4928.0,2025011006.0,1,1020.3,980.8,eor,,
2025-01-10 07:00:00,4928.0,2025011007.0,1,1020.8,981.3,eor,,
2025-01-10 08:00:00,4928.0,2025011008.0,1,1021.2,981.7,eor,,
2025-01-10 09:00:00,4928.0,2025011009.0,1,1021.3,982.0,eor,,
2025-01-10 10:00:00,4928.0,2025011010.0,1,1021.1,981.9,eor,,
2025-01-10 11:00:00,4928.0,2025011011.0,1,1020.9,981.8,eor,,
2025-01-10 12:00:00,4928.0,2025011012.0,1,1020.3,981.3,eor,,
2025-01-10 13:00:00,4928.0,2025011013.0,1,1020.1,981.1,eor,,
2025-01-10 14:00:00,4928.0,2025011014.0,1,1020.2,981.2,eor,,
2025-01-10 15:00:00,4928.0,2025011015.0,1,1020.2,981.1,eor,,
2025-01-10 16:00:00,4928.0,2025011016.0,1,1020.5,981.2,eor,,
2025-01-10 17:00:00,4928.0,2025011017.0,1,1020.5,981.2,eor,,
2025-01-10 18:00:00,4928.0,2025011018.0,1,1020.9,981.5,eor,,
2025-01-10 19:00:00,4928.0,2025011019.0,1,1021.3,981.8,eor,,
2025-01-10 20:00:00,4928.0,2025011020.0,1,1021.3,981.8,eor,,
2025-01-10 21:00:00,4928.0,2025011021.0,1,1021.6,982.0,eor,,
2025-01-10 22:00:00,4928.0,2025011022.0,1,1021.8,982.1,eor,,
2025-01-10 23:00:00,4928.0,2025011023.0,1,1021.9,982.2,eor,,
2025-01-11 00:00:00,4928.0,2025011100.0,1,1022.1,982.4,eor,,
2025-01-11 01:00:00,4928.0,2025011101.0,1,1022.3,982.6,eor,,
2025-01-11 02:00:00,4928.0,2025011102.0,1,1022.7,983.0,eor,,
2025-01-11 03:00:00,4928.0,2025011103.0,1,1023.0,983.2,eor,,
2025-01-11 04:00:00,4928.0,2025011104.0,1,1023.4,983.6,eor,,
2025-01-11 05:00:00,4928.0,2025011105.0,1,1024.1,984.2,eor,,
2025-01-11 06:00:00,4928.0,2025011106.0,1,1024.5,984.6,eor,,
2025-01-11 07:00:00,4928.0,2025011107.0,1,1024.7,984.9,eor,,
2025-01-11 08:00:00,4928.0,2025011108.0,1,1025.5,985.7,eor,,
2025-01-11 09:00:00,4928.0,2025011109.0,1,1025.6,985.9,eor,,
2025-01-11 10:00:00,4928.0,2025011110.0,1,1026.3,986.5,eor,,
2025-01-11 11:00:00,4928.0,2025011111.0,1,1026.5,986.7,eor,,
2025-01-11 12:00:00,4928.0,2025011112.0,1,1026.6,986.8,eor,,
2025-01-11 13:00:00,4928.0,2025011113.0,1,1026.7,986.9,eor,,
2025-01-11 14:00:00,4928.0,2025011114.0,1,1027.1,987.4,eor,,
2025-01-11 15:00:00,4928.0,2025011115.0,1,1027.9,988.1,eor,,
2025-01-11 16:00:00,4928.0,2025011116.0,1,1028.6,988.7,eor,,
2025-01-11 17:00:00,4928.0,2025011117.0,1,1029.6,989.6,eor,,
2025-01-11 18:00:00,4928.0,2025011118.0,1,1030.3,990.3,eor,,
2025-01-11 19:00:00,4928.0,2025011119.0,1,1030.8,990.7,eor,,
2025-01-11 20:00:00,4928.0,2025011120.0,1,1031.3,991.2,eor,,
2025-01-11 21:00:00,4928.0,2025011121.0,1,1031.6,991.4,eor,,
2025-01-11 22:00:00,4928.0,2025011122.0,1,1032.0,991.8,eor,,
2025-01-11 23:00:00,4928.0,2025011123.0,1,1032.1,992.0,eor,,
2025-01-12 00:00:00,4928.0,2025011200.0,1,1032.6,992.5,eor,,
2025-01-12 01:00:00,4928.0,2025011201.0,1,1032.7,992.6,eor,,
2025-01-12 02:00:00,4928.0,2025011202.0,1,1033.1,993.0,eor,,
2025-01-12 03:00:00,4928.0,2025011203.0,1,1033.7,993.6,eor,,
2025-01-12 04:00:00,4928.0,2025011204.0,1,1034.0,993.9,eor,,
2025-01-12 05:00:00,4928.0,2025011205.0,1,1034.4,994.3,eor,,
2025-01-12 06:00:00,4928.0,2025011206.0,1,1035.2,995.1,eor,,
2025-01-12 07:00:00,4928.0,2025011207.0,1,1036.3,996.1,eor,,
2025-01-12 08:00:00,4928.0,2025011208.0,1,1037.4,997.1,eor,,
2025-01-12 09:00:00,4928.0,2025011209.0,1,1038.0,997.7,eor,,
2025-01-12 10:00:00,4928.0,2025011210.0,1,1038.5,998.3,eor,,
2025-01-12 11:00:00,4928.0,2025011211.0,1,1038.1,998.0,eor,,
2025-01-12 12:00:00,4928.0,2025011212.0,1,1037.8,997.8,eor,,
2025-01-12 13:00:00,4928.0,2025011213.0,1,1037.5,997.5,eor,,
2025-01-12 14:00:00,4928.0,2025011214.0,1,1037.9,998.0,eor,,
2025-01-12 15:00:00,4928.0,2025011215.0,1,1038.4,998.3,eor,,
2025-01-12 16:00:00,4928.0,2025011216.0,1,1038.5,998.3,eor,,
2025-01-12 17:00:00,4928.0,2025011217.0,1,1039.3,999.0,eor,,
2025-01-12 18:00:00,4928.0,2025011218.0,1,1039.4,999.1,eor,,
2025-01-12 19:00:00,4928.0,2025011219.0,1,1040.1,999.8,eor,,
2025-01-12 20:00:00,4928.0,2025011220.0,1,1041.2,1000.7,eor,,
2025-01-12 21:00:00,4928.0,2025011221.0,1,1041.9,1001.4,eor,,
2025-01-12 22:00:00,4928.0,2025011222.0,1,1041.7,1001.2,eor,,
2025-01-12 23:00:00,4928.0,2025011223.0,1,1041.8,1001.2,eor,,
2025-01-13 00:00:00,4928.0,2025011300.0,1,1041.9,1001.2,eor,,
2025-01-13 01:00:00,4928.0,2025011301.0,1,1041.9,1001.1,eor,,
2025-01-13 02:00:00,4928.0,2025011302.0,1,1042.4,1001.4,eor,,
2025-01-13 03:00:00,4928.0,2025011303.0,1,1042.2,1001.2,eor,,
2025-01-13 04:00:00,4928.0,2025011304.0,1,1042.6,1001.4,eor,,
2025-01-13 05:00:00,4928.0,2025011305.0,1,1043.3,1002.1,eor,,
2025-01-13 06:00:00,4928.0,2025011306.0,1,1042.5,1001.2,eor,,
2025-01-13 07:00:00,4928.0,2025011307.0,1,1042.7,1001.4,eor,,
2025-01-13 08:00:00,4928.0,2025011308.0,1,1042.9,1001.7,eor,,
2025-01-13 09:00:00,4928.0,2025011309.0,1,1043.6,1002.5,eor,,
2025-01-13 10:00:00,4928.0,2025011310.0,1,1043.4,1002.5,eor,,
2025-01-13 11:00:00,4928.0,2025011311.0,1,1043.2,1002.5,eor,,
2025-01-13 12:00:00,4928.0,2025011312.0,1,1043.3,1002.5,eor,,
2025-01-13 13:00:00,4928.0,2025011313.0,1,1042.0,1001.4,eor,,
2025-01-13 14:00:00,4928.0,2025011314.0,1,1042.0,1001.5,eor,,
2025-01-13 15:00:00,4928.0,2025011315.0,1,1041.6,1001.1,eor,,
2025-01-13 16:00:00,4928.0,2025011316.0,1,1041.8,1001.2,eor,,
2025-01-13 17:00:00,4928.0,2025011317.0,1,1041.7,1001.1,eor,,
2025-01-13 18:00:00,4928.0,2025011318.0,1,1041.4,1000.6,eor,,
2025-01-13 19:00:00,4928.0,2025011319.0,1,1040.8,1000.2,eor,,
2025-01-13 20:00:00,4928.0,2025011320.0,1,1040.4,999.6,eor,,
2025-01-13 21:00:00,4928.0,2025011321.0,1,1040.0,999.2,eor,,
2025-01-13 22:00:00,4928.0,2025011322.0,1,1040.5,999.7,eor,,
2025-01-13 23:00:00,4928.0,2025011323.0,1,1040.7,999.9,eor,,
2025-01-14 00:00:00,4928.0,2025011400.0,1,1040.2,999.4,eor,,
2025-01-14 01:00:00,4928.0,2025011401.0,1,1039.5,998.7,eor,,
2025-01-14 02:00:00,4928.0,2025011402.0,1,1039.2,998.4,eor,,
2025-01-14 03:00:00,4928.0,2025011403.0,1,1038.9,998.2,eor,,
2025-01-14 04:00:00,4928.0,2025011404.0,1,1038.6,997.8,eor,,
2025-01-14 05:00:00,4928.0,2025011405.0,1,1038.7,997.8,eor,,
2025-01-14 06:00:00,4928.0,2025011406.0,1,1038.1,997.2,eor,,
2025-01-14 07:00:00,4928.0,2025011407.0,1,1038.5,997.5,eor,,
2025-01-14 08:00:00,4928.0,2025011408.0,1,1038.0,997.2,eor,,
2025-01-14 09:00:00,4928.0,2025011409.0,1,1038.2,997.5,eor,,
2025-01-14 10:00:00,4928.0,2025011410.0,1,1037.7,997.2,eor,,
2025-01-14 11:00:00,4928.0,2025011411.0,1,1036.9,996.7,eor,,
2025-01-14 12:00:00,4928.0,2025011412.0,1,1036.3,996.2,eor,,
2025-01-14 13:00:00,4928.0,2025011413.0,1,1035.1,995.2,eor,,
2025-01-14 14:00:00,4928.0,2025011414.0,1,1034.6,994.8,eor,,
2025-01-14 15:00:00,4928.0,2025011415.0,1,1034.3,994.5,eor,,
2025-01-14 16:00:00,4928.0,2025011416.0,1,1035.0,995.0,eor,,
2025-01-14 17:00:00,4928.0,2025011417.0,1,1035.0,994.9,eor,,
2025-01-14 18:00:00,4928.0,2025011418.0,1,1035.2,995.1,eor,,
2025-01-14 19:00:00,4928.0,2025011419.0,1,1034.8,994.6,eor,,
2025-01-14 20:00:00,4928.0,2025011420.0,1,1035.5,995.1,eor,,
2025-01-14 21:00:00,4928.0,2025011421.0,1,1035.5,995.1,eor,,
2025-01-14 22:00:00,4928.0,2025011422.0,1,1034.7,994.3,eor,,
2025-01-14 23:00:00,4928.0,2025011423.0,1,1034.5,994.2,eor,,
2025-01-15 00:00:00,4928.0,2025011500.0,1,1034.2,993.9,eor,,
2025-01-15 01:00:00,4928.0,2025011501.0,1,1033.4,993.2,eor,,
2025-01-15 02:00:00,4928.0,2025011502.0,1,1033.3,993.1,eor,,
2025-01-15 03:00:00,4928.0,2025011503.0,1,1033.0,992.9,eor,,
2025-01-15 04:00:00,4928.0,2025011504.0,1,1033.1,993.0,eor,,
2025-01-15 05:00:00,4928.0,2025011505.0,1,1033.4,993.2,eor,,
2025-01-15 06:00:00,4928.0,2025011506.0,1,1033.6,993.4,eor,,
2025-01-15 07:00:00,4928.0,2025011507.0,1,1033.4,993.3,eor,,
2025-01-15 08:00:00,4928.0,2025011508.0,1,1033.1,993.0,eor,,
2025-01-15 09:00:00,4928.0,2025011509.0,1,1034.3,994.2,eor,,
2025-01-15 10:00:00,4928.0,2025011510.0,1,1034.6,994.6,eor,,
2025-01-15 11:00:00,4928.0,2025011511.0,1,1034.2,994.2,eor,,
2025-01-15 12:00:00,4928.0,2025011512.0,1,1034.0,994.1,eor,,
2025-01-15 13:00:00,4928.0,2025011513.0,1,1033.6,993.8,eor,,
2025-01-15 14:00:00,4928.0,2025011514.0,1,1033.3,993.5,eor,,
2025-01-15 15:00:00,4928.0,2025011515.0,1,1033.5,993.7,eor,,
2025-01-15 16:00:00,4928.0,2025011516.0,1,1034.1,994.2,eor,,
2025-01-15 17:00:00,4928.0,2025011517.0,1,1034.7,994.7,eor,,
2025-01-15 18:00:00,4928.0,2025011518.0,1,1034.8,994.8,eor,,
2025-01-15 19:00:00,4928.0,2025011519.0,1,1035.1,995.1,eor,,
2025-01-15 20:00:00,4928.0,2025011520.0,1,1035.4,995.4,eor,,
2025-01-15 21:00:00,4928.0,2025011521.0,1,1035.7,995.7,eor,,
2025-01-15 22:00:00,4928.0,2025011522.0,1,1035.8,995.8,eor,,
2025-01-15 23:00:00,4928.0,2025011523.0,1,1035.8,995.8,eor,,
2025-01-16 00:00:00,4928.0,2025011600.0,1,1035.5,995.5,eor,,
2025-01-16 01:00:00,4928.0,2025011601.0,1,1035.5,995.5,eor,,
2025-01-16 02:00:00,4928.0,2025011602.0,1,1035.8,995.8,eor,,
2025-01-16 03:00:00,4928.0,2025011603.0,1,1035.9,995.8,eor,,
2025-01-16 04:00:00,4928.0,2025011604.0,1,1035.7,995.6,eor,,
2025-01-16 05:00:00,4928.0,2025011605.0,1,1036.0,995.9,eor,,
2025-01-16 06:00:00,4928.0,2025011606.0,1,1035.9,995.9,eor,,
2025-01-16 07:00:00,4928.0,2025011607.0,1,1036.4,996.4,eor,,
2025-01-16 08:00:00,4928.0,2025011608.0,1,1036.9,996.9,eor,,
2025-01-16 09:00:00,4928.0,2025011609.0,1,1037.5,997.4,eor,,
2025-01-16 10:00:00,4928.0,2025011610.0,1,1037.9,997.9,eor,,
2025-01-16 11:00:00,4928.0,2025011611.0,1,1037.5,997.6,eor,,
2025-01-16 12:00:00,4928.0,2025011612.0,1,1037.1,997.3,eor,,
2025-01-16 13:00:00,4928.0,2025011613.0,1,1036.8,997.1,eor,,
2025-01-16 14:00:00,4928.0,2025011614.0,1,1036.7,997.1,eor,,
2025-01-16 15:00:00,4928.0,2025011615.0,1,1036.9,997.2,eor,,
2025-01-16 16:00:00,4928.0,2025011616.0,1,1036.8,997.1,eor,,
2025-01-16 17:00:00,4928.0,2025011617.0,1,1037.1,997.3,eor,,
2025-01-16 18:00:00,4928.0,2025011618.0,1,1037.7,997.9,eor,,
2025-01-16 19:00:00,4928.0,2025011619.0,1,1037.9,997.9,eor,,
2025-01-16 20:00:00,4928.0,2025011620.0,1,1037.8,997.8,eor,,
2025-01-16 21:00:00,4928.0,2025011621.0,1,1037.7,997.6,eor,,
2025-01-16 22:00:00,4928.0,2025011622.0,1,1038.0,997.8,eor,,
2025-01-16 23:00:00,4928.0,2025011623.0,1,1038.0,997.7,eor,,
2025-01-17 00:00:00,4928.0,2025011700.0,1,1038.1,997.7,eor,,
2025-01-17 01:00:00,4928.0,2025011701.0,1,1037.8,997.5,eor,,
2025-01-17 02:00:00,4928.0,2025011702.0,1,1037.7,997.3,eor,,
2025-01-17 03:00:00,4928.0,2025011703.0,1,1037.7,997.3,eor,,
2025-01-17 04:00:00,4928.0,2025011704.0,1,1037.6,997.4,eor,,
2025-01-17 05:00:00,4928.0,2025011705.0,1,1037.7,997.4,eor,,
2025-01-17 06:00:00,4928.0,2025011706.0,1,1037.9,997.7,eor,,
2025-01-17 07:00:00,4928.0,2025011707.0,1,1038.4,998.2,eor,,
2025-01-17 08:00:00,4928.0,2025011708.0,1,1038.5,998.3,eor,,
2025-01-17 09:00:00,4928.0,2025011709.0,1,1038.8,998.7,eor,,
2025-01-17 10:00:00,4928.0,2025011710.0,1,1039.1,999.0,eor,,
2025-01-17 11:00:00,4928.0,2025011711.0,1,1038.6,998.5,eor,,
2025-01-17 12:00:00,4928.0,2025011712.0,1,1037.8,997.8,eor,,
2025-01-17 13:00:00,4928.0,2025011713.0,1,1037.0,997.1,eor,,
2025-01-17 14:00:00,4928.0,2025011714.0,1,1036.8,996.9,eor,,
2025-01-17 15:00:00,4928.0,2025011715.0,1,1036.5,996.6,eor,,
2025-01-17 16:00:00,4928.0,2025011716.0,1,1036.3,996.4,eor,,
2025-01-17 17:00:00,4928.0,2025011717.0,1,1036.7,996.8,eor,,
2025-01-17 18:00:00,4928.0,2025011718.0,1,1036.7,996.7,eor,,
2025-01-17 19:00:00,4928.0,2025011719.0,1,1036.4,996.4,eor,,
2025-01-17 20:00:00,4928.0,2025011720.0,1,1036.1,996.2,eor,,
2025-01-17 21:00:00,4928.0,2025011721.0,1,1035.7,995.8,eor,,
2025-01-17 22:00:00,4928.0,2025011722.0,1,1035.6,995.7,eor,,
2025-01-17 23:00:00,4928.0,2025011723.0,1,1035.3,995.4,eor,,
2025-01-18 00:00:00,4928.0,2025011800.0,1,1034.5,994.6,eor,,
2025-01-18 01:00:00,4928.0,2025011801.0,1,1034.3,994.4,eor,,
2025-01-18 02:00:00,4928.0,2025011802.0,1,1033.8,993.9,eor,,
2025-01-18 03:00:00,4928.0,2025011803.0,1,1033.4,993.5,eor,,
2025-01-18 04:00:00,4928.0,2025011804.0,1,1033.1,993.2,eor,,
2025-01-18 05:00:00,4928.0,2025011805.0,1,1032.9,993.0,eor,,
2025-01-18 06:00:00,4928.0,2025011806.0,1,1032.6,992.7,eor,,
2025-01-18 07:00:00,4928.0,2025011807.0,1,1032.6,992.7,eor,,
2025-01-18 08:00:00,4928.0,2025011808.0,1,1032.6,992.7,eor,,
2025-01-18 09:00:00,4928.0,2025011809.0,1,1032.5,992.6,eor,,
2025-01-18 10:00:00,4928.0,2025011810.0,1,1032.7,992.9,eor,,
2025-01-18 11:00:00,4928.0,2025011811.0,1,1032.4,992.6,eor,,
2025-01-18 12:00:00,4928.0,2025011812.0,1,1031.8,992.1,eor,,
2025-01-18 13:00:00,4928.0,2025011813.0,1,1031.3,991.6,eor,,
2025-01-18 14:00:00,4928.0,2025011814.0,1,1030.2,990.6,eor,,
2025-01-18 15:00:00,4928.0,2025011815.0,1,1029.8,990.2,eor,,
2025-01-18 16:00:00,4928.0,2025011816.0,1,1030.1,990.3,eor,,
