STATIONS_ID;MESS_DATUM;QN_8;ABSF_STD;VP_STD;TF_STD;P_STD;TT_STD;RF_STD;TD_STD;EOR
       4280;2023090204;    3;  10.5;  13.9;  12.0;  973.8;  12.3;  96.8;  11.8;eor
       4280;2023090205;    3;  10.4;  13.7;  11.8;  974.3;  12.1;  96.7;  11.6;eor
       4280;2023090206;    3;  11.1;  14.8;  14.0;  974.7;  15.8;  82.3;  12.8;eor
       4280;2023090207;    3;  11.3;  15.2;  14.7;  974.8;  17.2;  77.3;  13.2;eor
       4280;2023090208;    3;  11.6;  15.7;  15.7;  975.3;  18.9;  71.8;  13.7;eor
       4280;2023090209;    3;  12.3;  16.8;  16.9;  975.5;  20.8;  68.1;  14.7;eor
       4280;2023090210;    3;  12.9;  17.5;  17.5;  976.0;  21.4;  68.6;  15.4;eor
       4280;2023090211;    3;  12.9;  17.6;  17.7;  976.1;  21.7;  67.8;  15.5;eor
       4280;2023090212;    3;  13.5;  18.4;  18.4;  976.1;  22.6;  67.2;  16.2;eor
       4280;2023090213;    3;  12.6;  17.2;  17.9;  975.9;  23.0;  61.1;  15.1;eor
       4280;2023090214;    3;  12.8;  17.5;  18.0;  976.0;  22.7;  63.4;  15.4;eor
       4280;2023090215;    3;  12.8;  17.5;  18.3;  976.3;  23.6;  60.1;  15.4;eor
       4280;2023090216;    3;  12.4;  16.9;  17.4;  976.5;  22.2;  62.9;  14.8;eor
       4280;2023090217;    3;  12.4;  17.0;  17.5;  976.6;  22.2;  63.3;  14.9;eor
       4280;2023090218;    3;  13.2;  17.9;  17.0;  976.6;  19.3;  79.7;  15.7;eor
       4280;2023090219;    3;  12.9;  17.3;  16.1;  977.1;  17.6;  85.8;  15.2;eor
       4280;2023090220;    3;  12.5;  16.8;  15.3;  977.5;  16.3;  90.2;  14.7;eor
       4280;2023090221;    3;  12.3;  16.3;  14.7;  978.0;  15.3;  93.8;  14.3;eor
       4280;2023090222;    3;  12.1;  16.1;  14.4;  978.2;  14.9;  95.0;  14.1;eor
       4280;2023090223;    3;  11.5;  15.3;  13.6;  978.3;  14.0;  95.5;  13.3;eor
       4280;2023090300;    3;  11.3;  15.0;  13.2;  978.4;  13.6;  96.2;  13.0;eor
       4280;2023090301;    3;  11.0;  14.6;  12.9;  978.4;  13.3;  95.5;  12.6;eor
       4280;2023090302;    3;  11.2;  14.8;  13.1;  978.5;  13.5;  95.5;  12.8;eor
       4280;2023090303;    3;  11.0;  14.6;  12.8;  978.8;  13.2;  96.1;  12.6;eor
       4280;2023090304;    3;  11.1;  14.7;  12.9;  979.2;  13.3;  96.1;  12.7;eor
       4280;2023090305;    3;  11.0;  14.5;  12.7;  979.4;  13.0;  96.8;  12.5;eor
       4280;2023090306;    3;  11.6;  15.4;  13.7;  979.6;  14.1;  95.5;  13.4;eor
       4280;2023090307;    3;  12.1;  16.1;  14.8;  980.5;  15.9;  89.1;  14.1;eor
       4280;2023090308;    3;  12.1;  16.2;  15.5;  980.8;  17.8;  79.4;  14.2;eor
       4280;2023090309;    3;  11.6;  15.7;  15.9;  981.6;  19.6;  68.7;  13.7;eor
       4280;2023090310;    3;  11.9;  16.2;  16.7;  981.4;  20.9;  65.5;  14.2;eor
       4280;2023090311;    3;  12.0;  16.3;  17.0;  981.6;  21.5;  63.6;  14.3;eor
       4280;2023090312;    3;  12.0;  16.3;  17.1;  981.6;  21.9;  62.0;  14.3;eor
       4280;2023090313;    3;  11.8;  16.1;  17.1;  981.4;  22.3;  59.7;  14.1;eor
       4280;2023090314;    3;  11.6;  15.9;  17.2;  981.2;  22.9;  56.9;  13.9;eor
       4280;2023090315;    3;  11.7;  16.0;  17.1;  981.3;  22.5;  58.6;  14.0;eor
       4280;2023090316;    3;  12.0;  16.3;  17.2;  981.4;  22.2;  60.9;  14.3;eor
       4280;2023090317;    3;  11.4;  15.5;  16.4;  981.6;  21.2;  61.5;  13.5;eor
       4280;2023090318;    3;  11.1;  15.0;  15.2;  981.8;  18.7;  69.4;  13.0;eor
       4280;2023090319;    3;  11.4;  15.2;  14.5;  982.3;  16.6;  80.3;  13.2;eor
       4280;2023090320;    3;  11.1;  14.8;  13.7;  982.6;  15.1;  86.1;  12.8;eor
       4280;2023090321;    3;  11.0;  14.6;  13.1;  982.3;  13.9;  91.9;  12.6;eor
       4280;2023090322;    3;  10.9;  14.4;  12.9;  982.4;  13.5;  93.0;  12.4;eor
       4280;2023090323;    3;  10.3;  13.6;  11.9;  982.5;  12.5;  93.6;  11.5;eor
       4280;2023090400;    3;  10.5;  13.9;  12.1;  982.9;  12.6;  94.9;  11.8;eor
       4280;2023090401;    3;  10.2;  13.4;  11.5;  982.8;  11.9;  96.1;  11.3;eor
       4280;2023090402;    3;  10.4;  13.7;  11.8;  982.7;  12.2;  96.1;  11.6;eor
       4280;2023090403;    3;   9.3;  12.1;  10.1;  982.4;  10.5;  95.4;   9.8;eor
       4280;2023090404;    3;   8.9;  11.6;   9.4;  982.4;   9.8;  95.4;   9.1;eor
       4280;2023090405;    3;   8.6;  11.3;   9.0;  982.5;   9.3;  96.0;   8.7;eor
       4280;2023090406;    3;   9.4;  12.4;  10.8;  982.7;  11.8;  89.3;  10.1;eor
       4280;2023090407;    3;   9.9;  13.1;  12.5;  982.9;  14.7;  78.5;  11.0;eor
       4280;2023090408;    3;   9.9;  13.3;  13.6;  983.0;  17.1;  68.2;  11.2;eor
       4280;2023090409;    3;  10.0;  13.5;  14.4;  983.1;  18.7;  62.5;  11.4;eor
       4280;2023090410;    3;   9.9;  13.4;  14.9;  982.8;  20.4;  55.9;  11.3;eor
       4280;2023090411;    3;  10.3;  14.0;  15.7;  982.3;  21.4;  55.0;  12.0;eor
       4280;2023090412;    3;  10.4;  14.1;  16.1;  981.8;  22.5;  51.8;  12.1;eor
       4280;2023090413;    3;   9.2;  12.5;  15.5;  981.4;  23.2;  44.0;  10.3;eor
       4280;2023090414;    3;   9.6;  13.2;  16.1;  980.7;  23.8;  44.8;  11.1;eor
       4280;2023090415;    3;   9.3;  12.8;  16.0;  980.3;  24.2;  42.3;  10.6;eor
       4280;2023090416;    3;   8.7;  11.9;  15.4;  980.1;  24.0;  39.8;   9.5;eor
       4280;2023090417;    3;   8.3;  11.3;  14.7;  980.0;  22.9;  40.5;   8.8;eor
       4280;2023090418;    3;  10.2;  13.8;  14.5;  979.8;  18.6;  64.1;  11.7;eor
       4280;2023090419;    3;  10.4;  13.9;  13.7;  980.0;  16.6;  73.3;  11.8;eor
       4280;2023090420;    3;   9.9;  13.2;  13.5;  980.0;  16.9;  68.6;  11.1;eor
       4280;2023090421;    3;   9.7;  12.9;  12.6;  980.1;  15.3;  74.0;  10.7;eor
       4280;2023090422;    3;   9.6;  12.8;  12.7;  979.6;  15.7;  71.6;  10.6;eor
       4280;2023090423;    3;   9.5;  12.6;  11.8;  979.4;  13.7;  80.4;  10.4;eor
       4280;2023090500;    3;   9.3;  12.4;  12.1;  979.2;  14.7;  73.9;  10.1;eor
       4280;2023090501;    3;   9.2;  12.2;  12.3;  978.9;  15.5;  69.2;   9.9;eor
       4280;2023090502;    3;   9.1;  12.0;  11.3;  979.0;  13.3;  78.8;   9.7;eor
       4280;2023090503;    3;   9.5;  12.5;  11.0;  979.0;  12.0;  88.7;  10.2;eor
       4280;2023090504;    3;   9.2;  12.1;  10.3;  979.0;  11.0;  92.3;   9.8;eor
       4280;2023090505;    3;   9.1;  11.9;  10.1;  979.1;  10.9;  91.0;   9.5;eor
       4280;2023090506;    3;   9.6;  12.7;  12.0;  979.2;  14.0;  79.4;  10.5;eor
       4280;2023090507;    3;   9.6;  12.9;  13.3;  978.9;  17.0;  66.4;  10.7;eor
       4280;2023090508;    3;   9.9;  13.3;  14.3;  978.7;  18.8;  61.3;  11.2;eor
       4280;2023090509;    3;  10.0;  13.6;  14.9;  978.9;  20.1;  57.7;  11.5;eor
       4280;2023090510;    3;   9.9;  13.5;  15.4;  978.6;  21.4;  52.9;  11.4;eor
       4280;2023090511;    3;   9.1;  12.5;  14.9;  978.1;  21.8;  47.6;  10.2;eor
       4280;2023090512;    3;   8.8;  12.0;  15.3;  977.6;  23.4;  41.8;   9.7;eor
       4280;2023090513;    3;   8.2;  11.3;  15.0;  977.0;  23.9;  37.9;   8.7;eor
       4280;2023090514;    3;   8.4;  11.6;  15.3;  976.9;  24.3;  38.0;   9.1;eor
       4280;2023090515;    3;   8.1;  11.1;  15.2;  976.4;  24.7;  35.6;   8.5;eor
       4280;2023090516;    3;   8.0;  11.0;  14.9;  976.2;  24.1;  36.5;   8.3;eor
       4280;2023090517;    3;  10.5;  14.3;  16.3;  976.4;  22.7;  51.8;  12.3;eor
       4280;2023090518;    3;  11.3;  15.3;  15.5;  976.4;  19.2;  68.6;  13.3;eor
       4280;2023090519;    3;  11.1;  14.9;  14.3;  976.8;  16.5;  79.3;  12.9;eor
       4280;2023090520;    3;  10.8;  14.4;  13.6;  976.7;  15.4;  82.3;  12.4;eor
       4280;2023090521;    3;  10.5;  13.9;  12.7;  976.7;  13.9;  87.1;  11.8;eor
       4280;2023090522;    3;  10.3;  13.6;  12.1;  976.8;  13.0;  90.6;  11.5;eor
       4280;2023090523;    3;   9.9;  13.1;  11.4;  977.0;  12.2;  91.7;  10.9;eor
       4280;2023090600;    3;   9.6;  12.6;  10.7;  976.9;  11.2;  94.8;  10.4;eor
       4280;2023090601;    3;   9.6;  12.5;  10.6;  976.7;  11.1;  94.8;  10.3;eor
       4280;2023090602;    3;   9.3;  12.1;  10.1;  976.5;  10.4;  96.1;   9.8;eor
       4280;2023090603;    3;   8.4;  10.9;   8.6;  976.4;   9.0;  94.7;   8.2;eor
       4280;2023090604;    3;   8.7;  11.3;   9.2;  976.5;   9.6;  94.7;   8.8;eor
       4280;2023090605;    3;   8.3;  10.8;   8.5;  976.6;   8.9;  94.7;   8.1;eor
       4280;2023090606;    3;   8.0;  10.5;   9.1;  977.0;  10.7;  81.7;   7.7;eor
       4280;2023090607;    3;   9.6;  12.8;  12.4;  977.2;  14.8;  75.9;  10.6;eor
       4280;2023090608;    3;   9.3;  12.5;  13.1;  977.4;  17.1;  63.8;  10.2;eor
       4280;2023090609;    3;  10.0;  13.6;  14.9;  977.4;  20.0;  58.0;  11.5;eor
       4280;2023090610;    3;  10.2;  14.0;  16.0;  977.4;  22.4;  51.4;  11.9;eor
       4280;2023090611;    3;  10.0;  13.8;  16.4;  977.0;  23.8;  46.6;  11.7;eor
       4280;2023090612;    3;  10.2;  14.0;  17.0;  976.7;  25.3;  43.5;  12.0;eor
       4280;2023090613;    3;   9.2;  12.7;  16.6;  976.3;  26.0;  37.8;  10.5;eor
       4280;2023090614;    3;   9.1;  12.6;  16.7;  975.9;  26.5;  36.4;  10.4;eor
       4280;2023090615;    3;   8.6;  11.9;  16.5;  975.5;  27.0;  33.3;   9.5;eor
       4280;2023090616;    3;   8.7;  12.0;  16.5;  975.5;  26.7;  34.3;   9.7;eor
       4280;2023090617;    3;  10.3;  14.1;  17.1;  975.4;  25.3;  43.8;  12.1;eor
       4280;2023090618;    3;  11.4;  15.4;  16.0;  975.6;  20.2;  64.9;  13.4;eor
       4280;2023090619;    3;  11.5;  15.4;  15.0;  975.9;  17.6;  76.4;  13.4;eor
       4280;2023090620;    3;  10.8;  14.4;  14.1;  976.1;  16.8;  75.2;  12.4;eor
       4280;2023090621;    3;  10.8;  14.4;  13.4;  976.0;  15.0;  84.4;  12.4;eor
       4280;2023090622;    3;  10.7;  14.1;  12.9;  976.2;  14.0;  88.3;  12.1;eor
       4280;2023090623;    3;  10.6;  14.1;  13.2;  976.4;  14.9;  83.3;  12.1;eor
       4280;2023090700;    3;  10.3;  13.6;  12.0;  976.3;  12.8;  91.8;  11.5;eor
       4280;2023090701;    3;  10.2;  13.4;  11.7;  976.2;  12.2;  94.2;  11.3;eor
       4280;2023090702;    3;   9.5;  12.5;  10.7;  976.0;  11.3;  93.6;  10.3;eor
       4280;2023090703;    3;   9.2;  12.0;  10.1;  976.0;  10.5;  94.8;   9.7;eor
       4280;2023090704;    3;   8.8;  11.5;   9.4;  976.0;   9.9;  94.1;   9.0;eor
       4280;2023090705;    3;   8.6;  11.2;   9.0;  976.1;   9.5;  94.1;   8.6;eor
       4280;2023090706;    3;   8.7;  11.4;  10.2;  976.6;  11.8;  82.4;   8.9;eor
       4280;2023090707;    3;  10.4;  13.9;  13.4;  976.5;  15.7;  77.6;  11.8;eor
       4280;2023090708;    3;  10.8;  14.5;  14.9;  976.5;  18.7;  67.2;  12.5;eor
       4280;2023090709;    3;  10.4;  14.1;  15.7;  976.4;  21.5;  55.0;  12.1;eor
       4280;2023090710;    3;   9.5;  13.1;  15.7;  976.3;  23.1;  46.1;  10.9;eor
       4280;2023090711;    3;   8.9;  12.2;  15.8;  975.9;  24.6;  39.4;   9.9;eor
       4280;2023090712;    3;   8.4;  11.6;  15.8;  975.8;  25.5;  35.4;   9.1;eor
       4280;2023090713;    3;   8.7;  12.0;  16.3;  975.5;  26.1;  35.6;   9.7;eor
       4280;2023090714;    3;   8.4;  11.6;  16.3;  975.2;  26.8;  33.0;   9.2;eor
       4280;2023090715;    3;   9.1;  12.6;  17.0;  975.0;  27.3;  34.7;  10.4;eor
       4280;2023090716;    3;  10.6;  14.7;  18.0;  974.7;  27.0;  41.2;  12.7;eor
       4280;2023090717;    3;  11.1;  15.4;  17.9;  974.7;  25.8;  46.3;  13.4;eor
       4280;2023090718;    3;  11.8;  16.1;  17.1;  974.8;  22.3;  59.7;  14.1;eor
       4280;2023090719;    3;  11.7;  15.8;  15.6;  975.2;  18.6;  73.6;  13.8;eor
       4280;2023090720;    3;  11.7;  15.7;  15.2;  975.2;  17.6;  77.9;  13.7;eor
       4280;2023090721;    3;  11.4;  15.2;  14.2;  975.4;  15.8;  84.5;  13.2;eor
       4280;2023090722;    3;  11.1;  14.8;  13.7;  975.4;  15.0;  86.7;  12.8;eor
       4280;2023090723;    3;  10.6;  14.0;  12.7;  975.4;  13.8;  88.9;  12.0;eor
       4280;2023090800;    3;  10.7;  14.1;  12.6;  975.2;  13.4;  91.8;  12.1;eor
       4280;2023090801;    3;  10.2;  13.5;  11.9;  975.2;  12.6;  92.4;  11.4;eor
       4280;2023090802;    3;   9.7;  12.8;  11.0;  975.1;  11.6;  93.6;  10.6;eor
       4280;2023090803;    3;   9.6;  12.5;  10.6;  975.1;  11.1;  94.8;  10.3;eor
       4280;2023090804;    3;   8.9;  11.6;   9.6;  975.0;  10.1;  94.1;   9.2;eor
       4280;2023090805;    3;   8.5;  11.0;   8.8;  975.1;   9.3;  94.1;   8.4;eor
       4280;2023090806;    3;   9.2;  12.1;  11.0;  975.3;  12.5;  83.6;   9.8;eor
       4280;2023090807;    3;  10.2;  13.7;  13.4;  975.3;  16.1;  74.6;  11.6;eor
       4280;2023090808;    3;  10.3;  14.0;  14.8;  975.3;  19.2;  62.6;  11.9;eor
       4280;2023090809;    3;   9.8;  13.4;  15.4;  975.2;  21.7;  51.6;  11.3;eor
       4280;2023090810;    3;   9.5;  13.0;  15.6;  975.0;  23.0;  46.1;  10.8;eor
       4280;2023090811;    3;   9.8;  13.5;  16.4;  974.7;  24.4;  44.1;  11.4;eor
       4280;2023090812;    3;   9.2;  12.6;  16.2;  974.7;  25.0;  39.8;  10.4;eor
       4280;2023090813;    3;   9.9;  13.7;  17.1;  974.3;  26.0;  40.6;  11.6;eor
       4280;2023090814;    3;   9.6;  13.2;  17.0;  974.0;  26.4;  38.4;  11.1;eor
       4280;2023090815;    3;   8.5;  11.7;  16.2;  973.8;  26.5;  33.8;   9.3;eor
       4280;2023090816;    3;   8.9;  12.4;  16.5;  973.7;  26.3;  36.1;  10.1;eor
       4280;2023090817;    3;  11.1;  15.2;  17.2;  973.6;  24.0;  50.8;  13.2;eor
       4280;2023090818;    3;  10.9;  14.8;  15.5;  973.7;  19.9;  63.6;  12.8;eor
       4280;2023090819;    3;  10.4;  14.0;  14.3;  974.0;  17.8;  68.8;  12.0;eor
       4280;2023090820;    3;  10.1;  13.4;  12.7;  973.9;  14.8;  79.5;  11.3;eor
       4280;2023090821;    3;  10.3;  13.7;  12.6;  974.0;  14.1;  84.9;  11.6;eor
       4280;2023090822;    3;   9.9;  13.1;  12.0;  973.9;  13.5;  84.3;  10.9;eor
       4280;2023090823;    3;   9.5;  12.5;  11.0;  973.9;  12.1;  88.1;  10.2;eor
       4280;2023090900;    3;   9.3;  12.2;  10.6;  973.6;  11.5;  89.9;   9.9;eor
       4280;2023090901;    3;   9.0;  11.8;  10.0;  973.5;  10.7;  91.7;   9.4;eor
       4280;2023090902;    3;   8.7;  11.3;   9.2;  973.4;   9.7;  94.1;   8.8;eor
       4280;2023090903;    3;   8.7;  11.3;   9.2;  973.4;   9.7;  94.1;   8.8;eor
       4280;2023090904;    3;   8.6;  11.3;   9.1;  973.4;   9.6;  94.1;   8.7;eor
       4280;2023090905;    3;   8.5;  11.0;   8.7;  973.4;   9.1;  95.4;   8.4;eor
       4280;2023090906;    3;   8.3;  10.9;   9.6;  973.7;  11.2;  81.7;   8.2;eor
       4280;2023090907;    3;   9.2;  12.3;  12.3;  973.9;  15.4;  70.2;  10.0;eor
       4280;2023090908;    3;  11.0;  14.8;  15.3;  974.0;  19.3;  66.0;  12.8;eor
       4280;2023090909;    3;  11.1;  15.1;  16.4;  974.2;  21.9;  57.4;  13.1;eor
       4280;2023090910;    3;  11.7;  16.1;  17.9;  974.0;  24.5;  52.3;  14.1;eor
       4280;2023090911;    3;  12.5;  17.3;  18.8;  973.8;  25.6;  52.6;  15.2;eor
       4280;2023090912;    3;  11.3;  15.6;  18.2;  973.5;  26.3;  45.5;  13.6;eor
       4280;2023090913;    3;  11.8;  16.3;  18.6;  973.4;  26.6;  46.8;  14.3;eor
       4280;2023090914;    3;  13.1;  18.2;  19.9;  973.3;  27.7;  49.0;  16.0;eor
       4280;2023090915;    3;  12.3;  17.1;  19.3;  972.9;  27.4;  46.7;  15.0;eor
       4280;2023090916;    3;  13.0;  18.1;  19.7;  972.9;  27.3;  49.8;  15.9;eor
       4280;2023090917;    3;  15.6;  21.5;  20.6;  972.9;  24.9;  68.1;  18.6;eor
       4280;2023090918;    3;  14.5;  19.8;  18.7;  973.2;  21.6;  76.5;  17.3;eor
       4280;2023090919;    3;  13.7;  18.6;  17.9;  973.6;  20.9;  75.0;  16.3;eor
       4280;2023090920;    3;  13.1;  17.6;  16.5;  974.0;  18.2;  84.2;  15.5;eor
       4280;2023090921;    3;  13.2;  17.7;  16.3;  974.0;  17.7;  87.5;  15.6;eor
       4280;2023090922;    3;  12.8;  17.2;  15.7;  973.9;  16.6;  90.8;  15.1;eor
       4280;2023090923;    3;  12.3;  16.4;  15.0;  973.9;  15.9;  90.8;  14.4;eor
       4280;2023091000;    3;  12.4;  16.5;  14.9;  973.8;  15.5;  93.8;  14.5;eor
       4280;2023091001;    3;  12.2;  16.3;  14.7;  973.7;  15.4;  93.2;  14.3;eor
       4280;2023091002;    3;  11.9;  15.8;  14.2;  973.7;  14.8;  93.7;  13.8;eor
       4280;2023091003;    3;  11.5;  15.3;  13.7;  973.7;  14.3;  93.7;  13.3;eor
       4280;2023091004;    3;  11.5;  15.3;  13.5;  973.7;  13.9;  96.2;  13.3;eor
       4280;2023091005;    3;  10.8;  14.3;  12.5;  974.0;  12.9;  96.1;  12.3;eor
       4280;2023091006;    3;  11.6;  15.5;  14.2;  974.3;  15.3;  89.0;  13.5;eor
       4280;2023091007;    3;  12.4;  16.8;  16.2;  974.4;  18.8;  77.1;  14.7;eor
       4280;2023091008;    3;  13.0;  17.7;  17.9;  974.4;  22.1;  66.6;  15.6;eor
       4280;2023091009;    3;  13.6;  18.7;  19.1;  974.5;  24.3;  61.4;  16.4;eor
       4280;2023091010;    3;  13.8;  19.0;  19.6;  974.4;  25.5;  58.3;  16.7;eor
       4280;2023091011;    3;  14.0;  19.4;  20.3;  973.9;  27.1;  54.0;  17.0;eor
       4280;2023091012;    3;  13.4;  18.6;  20.1;  973.6;  27.7;  49.9;  16.3;eor
       4280;2023091013;    3;  13.9;  19.3;  20.6;  973.2;  28.1;  50.6;  16.9;eor
       4280;2023091014;    3;  12.6;  17.6;  20.0;  972.9;  28.8;  44.5;  15.5;eor
       4280;2023091015;    3;  13.5;  18.8;  20.5;  972.6;  28.6;  48.0;  16.5;eor
       4280;2023091016;    3;  14.0;  19.5;  20.7;  972.4;  28.2;  51.0;  17.1;eor
       4280;2023091017;    3;  15.1;  20.9;  20.8;  972.4;  26.5;  60.4;  18.2;eor
       4280;2023091018;    3;  15.7;  21.5;  20.1;  972.4;  23.2;  75.4;  18.6;eor
       4280;2023091019;    3;  15.4;  20.9;  19.4;  972.8;  22.0;  79.0;  18.2;eor
       4280;2023091020;    3;  14.7;  19.9;  18.3;  972.8;  20.0;  85.0;  17.4;eor
       4280;2023091021;    3;  14.9;  20.2;  18.2;  972.8;  19.3;  89.9;  17.6;eor
       4280;2023091022;    3;  14.8;  20.0;  18.0;  972.8;  19.0;  91.0;  17.5;eor
       4280;2023091023;    3;  14.2;  19.0;  17.1;  972.7;  17.8;  93.3;  16.7;eor
       4280;2023091100;    3;  13.8;  18.6;  16.7;  972.3;  17.3;  93.8;  16.3;eor
       4280;2023091101;    3;  13.7;  18.3;  16.4;  971.8;  17.0;  94.4;  16.1;eor
       4280;2023091102;    3;  13.1;  17.5;  15.7;  971.5;  16.2;  95.0;  15.4;eor
       4280;2023091103;    3;  13.0;  17.3;  15.4;  971.3;  15.9;  95.6;  15.2;eor
       4280;2023091104;    3;  12.9;  17.2;  15.3;  971.2;  15.7;  96.2;  15.1;eor
       4280;2023091105;    3;  12.3;  16.4;  14.7;  971.1;  15.1;  95.6;  14.4;eor
       4280;2023091106;    3;  12.9;  17.3;  15.8;  971.2;  17.0;  89.1;  15.2;eor
       4280;2023091107;    3;  13.5;  18.2;  17.3;  971.4;  19.7;  79.2;  16.0;eor
       4280;2023091108;    3;  13.9;  19.0;  18.6;  971.3;  22.4;  70.2;  16.7;eor
       4280;2023091109;    3;  14.1;  19.4;  19.7;  971.2;  25.2;  60.4;  17.0;eor
       4280;2023091110;    3;  13.7;  18.9;  19.9;  970.8;  26.6;  54.2;  16.6;eor
       4280;2023091111;    3;  14.3;  19.9;  20.8;  970.3;  28.1;  52.3;  17.4;eor
       4280;2023091112;    3;  12.8;  17.9;  20.1;  970.1;  28.7;  45.3;  15.7;eor
       4280;2023091113;    3;  11.8;  16.4;  19.4;  969.7;  28.9;  41.2;  14.4;eor
       4280;2023091114;    3;  11.9;  16.6;  19.8;  969.4;  29.8;  39.6;  14.6;eor
       4280;2023091115;    3;  10.5;  14.6;  18.6;  969.0;  29.2;  36.0;  12.6;eor
       4280;2023091116;    3;  11.9;  16.5;  19.2;  968.9;  27.9;  43.9;  14.5;eor
       4280;2023091117;    3;  11.4;  15.8;  18.4;  968.9;  26.7;  45.0;  13.8;eor
       4280;2023091118;    3;  13.3;  18.1;  18.0;  968.9;  21.9;  68.7;  15.9;eor
       4280;2023091119;    3;  12.8;  17.3;  16.9;  969.4;  19.8;  74.8;  15.2;eor
       4280;2023091120;    3;  12.3;  16.5;  15.7;  969.4;  17.8;  81.0;  14.5;eor
       4280;2023091121;    3;  12.3;  16.5;  15.5;  969.3;  17.2;  84.1;  14.5;eor
       4280;2023091122;    3;  11.8;  15.8;  14.6;  969.2;  15.9;  87.3;  13.8;eor
       4280;2023091123;    3;  11.8;  15.7;  14.5;  969.0;  15.7;  87.9;  13.7;eor
       4280;2023091200;    3;  11.4;  15.2;  13.9;  969.2;  15.0;  89.0;  13.2;eor
       4280;2023091201;    3;  11.0;  14.6;  13.2;  968.7;  14.2;  90.1;  12.6;eor
       4280;2023091202;    3;  11.0;  14.6;  13.2;  968.5;  14.1;  90.7;  12.6;eor
       4280;2023091203;    3;  10.7;  14.2;  12.8;  968.7;  13.6;  91.2;  12.2;eor
       4280;2023091204;    3;  10.7;  14.1;  12.5;  968.7;  13.2;  93.0;  12.1;eor
       4280;2023091205;    3;  10.5;  13.9;  12.3;  968.6;  13.1;  91.8;  11.8;eor
       4280;2023091206;    3;  11.4;  15.2;  14.1;  968.7;  15.5;  86.2;  13.2;eor
       4280;2023091207;    3;  11.3;  15.2;  15.3;  968.7;  18.8;  69.9;  13.2;eor
       4280;2023091208;    3;  12.2;  16.6;  17.2;  968.9;  21.8;  63.6;  14.6;eor
       4280;2023091209;    3;  12.6;  17.3;  18.6;  968.9;  25.1;  54.2;  15.2;eor
       4280;2023091210;    3;  12.3;  17.1;  19.1;  968.7;  26.9;  48.1;  15.0;eor
       4280;2023091211;    3;  12.9;  18.0;  19.9;  968.4;  28.1;  47.2;  15.8;eor
       4280;2023091212;    3;  13.3;  18.6;  20.5;  968.2;  29.2;  45.7;  16.3;eor
       4280;2023091213;    3;  11.9;  16.6;  19.8;  968.0;  29.6;  40.1;  14.6;eor
       4280;2023091214;    3;  12.6;  17.6;  20.3;  967.5;  29.7;  42.2;  15.5;eor
       4280;2023091215;    3;  12.4;  17.4;  20.4;  967.2;  30.5;  39.8;  15.3;eor
       4280;2023091216;    3;  13.0;  18.1;  20.3;  967.4;  29.2;  44.6;  15.9;eor
       4280;2023091217;    3;  15.0;  20.7;  20.4;  967.1;  25.4;  63.6;  18.0;eor
       4280;2023091218;    3;  13.9;  19.2;  19.5;  967.4;  25.0;  60.4;  16.8;eor
       4280;2023091219;    3;  14.6;  19.9;  19.2;  967.7;  23.0;  70.7;  17.4;eor
       4280;2023091220;    3;  15.3;  20.8;  19.1;  968.4;  21.0;  83.5;  18.1;eor
       4280;2023091221;    3;  14.5;  19.7;  18.4;  967.9;  20.8;  79.9;  17.2;eor
       4280;2023091222;    3;  14.6;  19.7;  17.5;  968.1;  18.0;  95.1;  17.2;eor
       4280;2023091223;    3;  13.6;  18.3;  17.1;  968.6;  19.0;  83.3;  16.1;eor
       4280;2023091300;    3;  12.6;  17.0;  16.4;  968.4;  19.1;  76.6;  14.9;eor
       4280;2023091301;    3;  12.3;  16.5;  16.1;  969.0;  18.7;  76.6;  14.5;eor
       4280;2023091302;    3;  11.8;  15.8;  15.1;  969.3;  17.3;  79.9;  13.8;eor
       4280;2023091303;    3;  12.1;  16.1;  14.9;  969.2;  16.2;  87.4;  14.1;eor
       4280;2023091304;    3;  12.4;  16.6;  15.6;  969.5;  17.3;  84.1;  14.6;eor
       4280;2023091305;    3;  12.4;  16.6;  15.6;  969.8;  17.2;  84.7;  14.6;eor
       4280;2023091306;    3;  12.5;  16.9;  15.9;  970.4;  17.9;  82.1;  14.8;eor
       4280;2023091307;    3;  12.9;  17.4;  16.8;  970.7;  19.5;  76.7;  15.3;eor
       4280;2023091308;    3;  12.4;  16.8;  16.6;  971.1;  20.0;  71.5;  14.7;eor
       4280;2023091309;    3;  12.1;  16.4;  16.7;  971.6;  20.7;  67.2;  14.4;eor
       4280;2023091310;    3;  12.4;  16.9;  16.7;  972.3;  20.1;  71.5;  14.8;eor
       4280;2023091311;    3;  12.3;  16.8;  16.9;  972.3;  20.7;  68.5;  14.7;eor
       4280;2023091312;    3;  12.2;  16.6;  16.9;  972.2;  21.0;  66.8;  14.6;eor
       4280;2023091313;    3;  12.4;  16.9;  17.4;  971.9;  22.0;  63.7;  14.8;eor
       4280;2023091314;    3;  12.8;  17.4;  17.4;  971.8;  21.3;  68.6;  15.3;eor
       4280;2023091315;    3;  12.6;  17.1;  17.2;  971.8;  21.2;  67.7;  15.0;eor
       4280;2023091316;    3;  13.7;  18.4;  17.2;  972.1;  19.0;  83.8;  16.2;eor
       4280;2023091317;    3;  14.7;  19.8;  17.8;  972.2;  18.8;  91.0;  17.3;eor
